,Date,TESSEVATN,AURSJOEN,RAUDDALSVATN,BREIDALSVATN
20641,06/07/2013,119.913345,42.624004,NA,64.613365
20642,07/07/2013,119.695793,42.719994,NA,64.767723
20643,08/07/2013,119.258354,42.800327,NA,64.870438
20644,09/07/2013,118.767853,42.873199,NA,64.866989
20645,10/07/2013,118.349861,42.960796,NA,65.136444
20646,11/07/2013,118.407852,43.038189,NA,65.244965
20647,12/07/2013,118.564583,43.102505,NA,65.126076
20648,13/07/2013,118.712173,43.165852,NA,64.935211
20649,14/07/2013,118.987892,43.200817,NA,64.839195
20650,15/07/2013,119.108635,43.222069,NA,64.990578
20651,16/07/2013,119.055611,43.289303,NA,65.381653
20652,17/07/2013,118.978256,43.363342,NA,65.828697
20653,18/07/2013,119.239006,43.402264,NA,66.385643
20654,19/07/2013,119.831329,43.444935,NA,66.884193
20655,20/07/2013,120.23893,43.490982,NA,67.148972
20656,21/07/2013,120.720634,43.544243,NA,67.30188
20657,22/07/2013,121.129272,43.594189,NA,67.377014
20658,23/07/2013,121.060722,43.634823,NA,67.334045
20659,24/07/2013,120.897659,43.667507,NA,67.221924
20660,25/07/2013,121.004036,43.703407,NA,67.143501
20661,26/07/2013,121.174164,43.73494,NA,67.120163
20662,27/07/2013,121.572914,NA,NA,67.161102
20663,28/07/2013,122.054527,NA,NA,67.152054
20664,29/07/2013,122.739471,NA,NA,67.109612
20665,30/07/2013,123.549393,NA,NA,67.150711
20666,31/07/2013,124.042938,NA,NA,67.602715
20667,01/08/2013,124.422958,NA,NA,68.14669
20668,02/08/2013,124.574165,44.492012,NA,68.498184
20669,03/08/2013,124.354446,44.62125,NA,68.513557
20670,04/08/2013,124.05954,44.777988,NA,68.886673
20671,05/08/2013,123.903625,44.930607,NA,69.309113
20672,06/08/2013,124.333336,45.078102,NA,69.662735
20673,07/08/2013,124.465469,45.171024,NA,69.912949
20674,08/08/2013,124.474922,45.179062,NA,69.923004
20675,09/08/2013,124.78669,45.410488,NA,69.750801
20676,10/08/2013,124.899666,45.911507,NA,69.573738
20677,11/08/2013,124.911461,46.336864,NA,69.426178
20678,12/08/2013,125.091103,47.070412,NA,69.628693
20679,13/08/2013,125.124222,47.828522,NA,69.978729
20680,14/08/2013,125.180923,48.388428,NA,69.84269
20681,15/08/2013,124.930466,48.628292,NA,69.701225
20682,16/08/2013,124.751465,48.77179,NA,69.447357
20683,17/08/2013,124.611992,49.0257,NA,69.110146
20684,18/08/2013,124.326035,49.325359,NA,68.757355
20685,19/08/2013,124.113846,49.576492,NA,68.510063
20686,20/08/2013,124.203339,49.633816,NA,68.480186
20687,21/08/2013,124.363838,49.61631,NA,68.488312
20688,22/08/2013,124.432404,49.575771,NA,68.600052
20689,23/08/2013,124.441864,49.537212,NA,68.643112
20690,24/08/2013,124.47258,49.530308,NA,68.538849
20691,25/08/2013,124.463127,NA,NA,68.354164
20692,26/08/2013,124.441864,NA,NA,68.119225
20693,27/08/2013,124.404015,NA,NA,67.965256
20694,28/08/2013,124.314194,NA,NA,68.165504
20695,29/08/2013,124.191475,49.874554,NA,68.363098
20696,30/08/2013,124.045387,49.937073,NA,68.39167
20697,31/08/2013,123.882347,49.997082,NA,67.922676
20698,01/09/2013,123.816208,50.049896,NA,67.395515
20699,02/09/2013,123.667282,50.119797,NA,66.872864
20700,03/09/2013,123.417282,50.175842,NA,66.381622
20701,04/09/2013,123.126755,50.224266,NA,65.860558
20702,05/09/2013,122.958931,50.271126,NA,65.279602
20703,06/09/2013,122.880943,50.289757,NA,64.820587
20704,07/09/2013,122.954224,50.300926,NA,64.830544
20705,08/09/2013,123.26619,50.276924,NA,64.725494
20706,09/09/2013,123.438599,50.213264,NA,64.733238
20707,10/09/2013,123.42923,50.033508,NA,64.837791
20708,11/09/2013,123.341843,49.831894,NA,64.933472
20709,12/09/2013,123.20945,49.626656,NA,65.021347
20710,13/09/2013,123.060577,49.446121,NA,65.110062
20711,14/09/2013,122.977829,49.265629,NA,65.20842
20712,15/09/2013,123.067642,49.138428,NA,65.288979
20713,16/09/2013,124.326172,49.016991,NA,65.445625
20714,17/09/2013,126.111298,49.031673,NA,65.631737
20715,18/09/2013,127.046265,48.954189,NA,65.809502
20716,19/09/2013,127.487976,48.774891,NA,65.933662
20717,20/09/2013,127.60379,48.586449,NA,65.869637
20718,21/09/2013,127.53524,48.534695,NA,65.752815
20719,22/09/2013,127.447807,48.534695,NA,65.643265
20720,23/09/2013,127.289444,48.542934,NA,65.516571
20721,24/09/2013,127.048599,48.421146,NA,65.388336
20722,25/09/2013,126.789108,48.216591,NA,65.264465
20723,26/09/2013,126.512589,47.894901,NA,65.133369
20724,27/09/2013,126.264847,47.602497,NA,64.996025
20725,28/09/2013,126.066528,47.419991,NA,64.852974
20726,29/09/2013,125.884537,47.419991,NA,64.6903
20727,30/09/2013,125.716827,47.337799,NA,64.535904
20728,01/10/2013,125.466896,47.04501,NA,64.405113
20729,02/10/2013,125.17144,46.769817,NA,64.439781
20730,03/10/2013,124.850334,46.520458,NA,64.479866
20731,04/10/2013,124.486732,46.374508,NA,64.504593
20732,05/10/2013,124.182098,46.363785,NA,64.566071
20733,06/10/2013,124.007584,46.427082,NA,64.653496
20734,07/10/2013,123.887085,46.52079,NA,65.202423
20735,08/10/2013,124.293182,46.709637,NA,66.78244
20736,09/10/2013,125.369858,46.909924,NA,68.066841
20737,10/10/2013,125.931824,47.123783,NA,68.393112
20738,11/10/2013,126.035805,47.261581,NA,68.186279
20739,12/10/2013,126.038155,47.374599,NA,67.735641
20740,13/10/2013,125.938934,47.495941,NA,67.302139
20741,14/10/2013,125.785286,47.579758,NA,67.308792
20742,15/10/2013,125.563606,47.522461,NA,67.316498
20743,16/10/2013,125.332184,47.415295,NA,67.288994
20744,17/10/2013,125.06749,47.2463,NA,67.237617
20745,18/10/2013,124.640274,47.059669,NA,67.164261
20746,19/10/2013,124.2388,46.9025,NA,67.079384
20747,20/10/2013,123.799652,46.705357,NA,66.96376
20748,21/10/2013,123.34874,46.486176,NA,66.814964
20749,22/10/2013,122.977844,46.226803,NA,66.688049
20750,23/10/2013,122.690147,46.029198,NA,66.616425
20751,24/10/2013,122.640541,45.847466,NA,66.675751
20752,25/10/2013,122.569649,45.701607,NA,66.889114
20753,26/10/2013,122.397102,45.595829,NA,67.053757
20754,27/10/2013,122.099373,45.667171,NA,67.214844
20755,28/10/2013,121.898949,45.699917,NA,67.32975
20756,29/10/2013,121.589493,45.569542,NA,67.410141
20757,30/10/2013,121.204727,45.514439,NA,67.477676
20758,31/10/2013,120.796074,45.522869,NA,67.455467
20759,01/11/2013,120.371246,45.580658,NA,67.250847
20760,02/11/2013,119.955406,45.603012,NA,67.01442
20761,03/11/2013,119.565353,45.653961,NA,66.750847
20762,04/11/2013,119.238983,45.675114,NA,66.528648
20763,05/11/2013,118.891144,45.742737,NA,66.443512
20764,06/11/2013,118.463356,45.70459,NA,66.341492
20765,07/11/2013,117.948547,45.585976,NA,66.230019
20766,08/11/2013,117.445999,45.488369,NA,66.114594
20767,09/11/2013,116.972343,45.34676,NA,65.998444
20768,10/11/2013,116.464645,45.34676,NA,65.861977
20769,11/11/2013,115.918579,45.291405,NA,65.70462
20770,12/11/2013,115.425598,45.173206,NA,65.593498
20771,13/11/2013,114.898872,44.984764,NA,65.522568
20772,14/11/2013,114.364639,44.866047,NA,65.393524
20773,15/11/2013,113.808899,44.711308,NA,65.272209
20774,16/11/2013,113.499336,44.734062,NA,65.801743
20775,17/11/2013,113.402725,44.828663,NA,66.868065
20776,18/11/2013,113.045212,44.799706,NA,67.185219
20777,19/11/2013,112.660873,44.638775,NA,67.315834
20778,20/11/2013,112.194489,44.450527,NA,67.273224
20779,21/11/2013,111.643562,44.143349,NA,67.104973
20780,22/11/2013,111.078117,43.824409,NA,66.960594
20781,23/11/2013,110.529373,43.590328,NA,66.95871
20782,24/11/2013,109.905891,43.490562,NA,67.019997
20783,25/11/2013,109.287193,43.494026,NA,67.000443
20784,26/11/2013,108.707283,43.264004,NA,66.79847
20785,27/11/2013,108.165482,43.134453,NA,66.697243
20786,28/11/2013,107.813599,43.248634,NA,66.890274
20787,29/11/2013,107.288712,43.039936,NA,66.972168
20788,30/11/2013,106.770767,42.83334,NA,67.132431
20789,01/12/2013,106.229317,42.786125,NA,67.331902
20790,02/12/2013,105.765549,42.802601,NA,67.368469
20791,03/12/2013,105.21006,42.526157,NA,67.563278
20792,04/12/2013,104.748528,42.272381,NA,67.793633
20793,05/12/2013,104.265884,42.11385,NA,68.060432
20794,06/12/2013,103.663361,41.889519,NA,68.254288
20795,07/12/2013,103.05127,41.655727,NA,68.361526
20796,08/12/2013,102.493401,41.350456,NA,68.422676
20797,09/12/2013,101.935295,41.03854,NA,68.466309
20798,10/12/2013,101.335007,40.716488,NA,68.513535
20799,11/12/2013,100.722969,40.391716,NA,68.52108
20800,12/12/2013,100.249786,40.085434,NA,68.601898
20801,13/12/2013,99.866081,39.806721,NA,68.765869
20802,14/12/2013,99.409233,39.573845,NA,68.836662
20803,15/12/2013,98.858429,39.345753,NA,68.825417
20804,16/12/2013,98.380577,39.113979,NA,68.830315
20805,17/12/2013,97.850876,38.91888,NA,68.925369
20806,18/12/2013,97.292885,38.689503,NA,68.915894
20807,19/12/2013,96.770744,38.417759,NA,68.816788
20808,20/12/2013,96.217575,38.182274,NA,68.714973
20809,21/12/2013,95.678757,37.954933,NA,68.630707
20810,22/12/2013,95.174606,37.739601,NA,68.565125
20811,23/12/2013,94.675224,37.51722,NA,68.473488
20812,24/12/2013,94.215004,37.306477,NA,68.35125
20813,25/12/2013,93.715332,37.094646,NA,68.170723
20814,26/12/2013,93.185883,36.859001,NA,68.038956
20815,27/12/2013,92.614746,36.610043,NA,67.912437
20816,28/12/2013,92.092178,36.398258,NA,67.778984
20817,29/12/2013,91.493187,36.159634,NA,67.769806
20818,30/12/2013,90.90107,35.9091,NA,67.754272
20819,31/12/2013,90.334541,35.645931,NA,67.707405
20820,01/01/2014,89.851334,35.379051,100.639885,67.663193
20821,02/01/2014,89.321747,35.128139,99.307487,67.606285
20822,03/01/2014,88.769089,34.872086,98.008163,67.547653
20823,04/01/2014,88.255585,34.615616,96.752899,67.472427
20824,05/01/2014,87.684448,34.368965,95.320702,67.378159
20825,06/01/2014,87.138702,34.125221,93.83223,67.317223
20826,07/01/2014,86.572182,33.877148,92.111351,67.372162
20827,08/01/2014,85.96907,33.576328,90.298965,67.436478
20828,09/01/2014,85.383438,33.22089,88.515854,67.508293
20829,10/01/2014,84.773796,32.849808,86.63578,67.591492
20830,11/01/2014,84.222542,32.456955,84.559036,67.665627
20831,12/01/2014,83.612816,32.032429,82.401306,67.729073
20832,13/01/2014,83.012093,31.585802,80.212204,67.805634
20833,14/01/2014,82.415764,31.131195,78.120277,67.693947
20834,15/01/2014,81.833076,30.646881,76.514389,67.145805
20835,16/01/2014,81.236824,30.169384,75.064049,66.520859
20836,17/01/2014,80.64283,29.680531,73.679581,65.808556
20837,18/01/2014,79.999229,29.186356,72.347069,65.057121
20838,19/01/2014,79.357986,28.704943,71.032761,64.262451
20839,20/01/2014,78.743828,28.196535,69.743134,63.430702
20840,21/01/2014,78.100304,27.688341,68.479767,62.589165
20841,22/01/2014,77.452255,27.155966,67.272476,61.724236
20842,23/01/2014,76.795265,26.673141,66.059631,60.816113
20843,24/01/2014,76.140572,26.233429,64.840828,59.889095
20844,25/01/2014,75.474625,25.739922,63.586308,58.934387
20845,26/01/2014,74.776909,25.292149,62.483788,57.982296
20846,27/01/2014,74.167236,24.828272,61.491688,57.017883
20847,28/01/2014,73.53569,24.351274,60.273026,56.027012
20848,29/01/2014,72.870956,23.874664,59.209457,55.0252
20849,30/01/2014,72.188614,23.393637,58.142914,53.999233
20850,31/01/2014,71.41568,22.902834,56.935802,52.969742
20851,01/02/2014,70.726608,22.443228,55.744781,51.911289
20852,02/02/2014,70.062035,21.980471,54.614296,50.850403
20853,03/02/2014,69.282394,21.505213,53.521446,49.776157
20854,04/02/2014,68.55584,21.010092,52.388027,48.697662
20855,05/02/2014,67.811661,20.543127,51.285179,47.59753
20856,06/02/2014,67.029961,20.095339,50.111897,46.487404
20857,07/02/2014,66.279076,19.64912,48.939964,45.344463
20858,08/02/2014,65.561325,19.190704,47.850075,44.215996
20859,09/02/2014,64.861404,18.730825,46.80677,43.070251
20860,10/02/2014,64.170509,18.271225,45.771873,41.913551
20861,11/02/2014,63.409641,17.807985,44.658283,40.742538
20862,12/02/2014,62.688183,17.330873,43.561577,39.558025
20863,13/02/2014,61.936314,16.853289,42.451031,38.356976
20864,14/02/2014,61.210423,16.366261,41.333454,37.125343
20865,15/02/2014,60.523632,15.884665,40.351486,35.906288
20866,16/02/2014,59.82811,15.395065,39.381359,34.68103
20867,17/02/2014,59.056755,14.919475,38.290924,33.469337
20868,18/02/2014,58.26593,14.53876,37.165543,32.280869
20869,19/02/2014,57.49469,14.078246,36.036022,31.0751
20870,20/02/2014,56.723339,13.535437,34.960918,29.866102
20871,21/02/2014,55.962738,13.034173,33.912514,28.634945
20872,22/02/2014,55.158958,12.541269,32.856361,27.396303
20873,23/02/2014,54.383427,12.04888,31.811653,26.176432
20874,24/02/2014,53.625259,11.561147,30.863411,25.025425
20875,25/02/2014,52.876141,11.043888,29.836508,23.850386
20876,26/02/2014,52.175484,10.547258,28.772463,22.654045
20877,27/02/2014,51.424305,10.086894,27.709999,21.484081
20878,28/02/2014,50.691959,9.675085,26.584723,20.301073
20879,01/03/2014,49.959793,9.340214,25.45274,19.098375
20880,02/03/2014,49.19606,9.012973,24.333246,17.890039
20881,03/03/2014,48.451092,8.687469,23.296875,16.706631
20882,04/03/2014,47.70829,8.352024,22.263767,15.528677
20883,05/03/2014,46.950809,8.015929,21.221769,14.32137
20884,06/03/2014,46.170208,7.667588,20.149126,13.108087
20885,07/03/2014,45.423199,7.324085,19.061249,11.92874
20886,08/03/2014,44.6973,7.020175,18.061216,10.799831
20887,09/03/2014,43.940571,6.675792,17.057283,9.588806
20888,10/03/2014,43.174686,6.322852,16.006599,8.451834
20889,11/03/2014,42.381084,5.9474,14.90458,7.290854
20890,12/03/2014,41.614449,5.562877,13.829696,6.141875
20891,13/03/2014,40.853947,5.181055,12.790904,5.035413
20892,14/03/2014,40.083111,4.801817,11.756608,4.019521
20893,15/03/2014,39.316551,4.437782,10.93335,3.124603
20894,16/03/2014,38.564388,4.117155,10.063076,2.443929
20895,17/03/2014,37.851913,3.909036,9.128252,2.001455
20896,18/03/2014,37.047695,3.933966,8.092684,1.6132
20897,19/03/2014,36.2873,3.962321,7.20124,1.369278
20898,20/03/2014,35.499863,3.995589,6.437513,1.436117
20899,21/03/2014,34.706059,4.012301,5.570394,1.58667
20900,22/03/2014,33.907036,4.018824,5.291558,1.70079
20901,23/03/2014,33.107761,4.029114,5.319873,1.806997
20902,24/03/2014,32.309685,4.044067,4.971328,1.882207
20903,25/03/2014,31.501152,4.051566,4.241219,1.854187
20904,26/03/2014,30.692551,4.056984,3.161856,1.521357
20905,27/03/2014,29.884176,4.057953,1.836716,1.24676
20906,28/03/2014,29.05294,4.060637,1.179748,1.038767
20907,29/03/2014,28.190712,4.079102,1.256588,0.910289
20908,30/03/2014,27.310181,4.079102,1.275866,0.93868
20909,31/03/2014,26.402601,4.079102,1.284715,0.983358
20910,01/04/2014,25.511654,4.104309,1.299364,1.024434
20911,02/04/2014,24.612343,4.121698,1.305696,1.058782
20912,03/04/2014,23.739464,4.025247,1.301177,1.091283
20913,04/04/2014,22.849949,3.680139,1.302465,1.120951
20914,05/04/2014,21.948698,3.357461,1.300757,1.146612
20915,06/04/2014,21.073652,3.069861,1.298831,1.175298
20916,07/04/2014,20.194584,2.811092,1.309326,1.233999
20917,08/04/2014,19.372152,2.584165,1.33843,1.301615
20918,09/04/2014,18.543491,2.446793,1.368529,1.363836
20919,10/04/2014,17.652384,2.458964,1.382771,1.428274
20920,11/04/2014,16.736927,2.468669,1.401389,1.510447
20921,12/04/2014,15.880083,2.477707,1.415304,1.586202
20922,13/04/2014,14.982859,2.489033,1.463061,1.693792
20923,14/04/2014,14.073098,2.498811,1.483152,1.804606
20924,15/04/2014,13.130044,2.508203,1.496882,1.886526
20925,16/04/2014,12.24574,2.472794,1.504267,1.946432
20926,17/04/2014,11.322825,2.460678,1.588757,1.947596
20927,18/04/2014,10.373725,2.461914,2.009418,1.625188
20928,19/04/2014,9.493352,2.484309,2.375664,1.330495
20929,20/04/2014,8.590719,2.488037,2.672379,1.112701
20930,21/04/2014,7.757616,2.47612,2.937623,0.949529
20931,22/04/2014,7.125998,2.467814,3.186284,0.828115
20932,23/04/2014,7.247175,2.485936,3.436648,0.745595
20933,24/04/2014,7.475237,2.478627,3.724086,0.715897
20934,25/04/2014,7.720572,2.476313,4.027997,0.726176
20935,26/04/2014,8.058515,2.48622,4.349641,0.750951
20936,27/04/2014,8.473286,2.513095,4.685408,0.792948
20937,28/04/2014,8.955021,2.55285,5.072604,0.864772
20938,29/04/2014,9.552073,2.567341,5.539993,0.979792
20939,30/04/2014,10.098482,2.486978,6.015344,1.075699
20940,01/05/2014,10.539702,2.481825,6.458177,1.115799
20941,02/05/2014,10.893652,2.469077,6.870129,1.102615
20942,03/05/2014,11.181269,2.389893,7.257875,1.060104
20943,04/05/2014,11.409722,2.411138,7.621617,1.010432
20944,05/05/2014,11.646613,2.350174,7.95347,0.949076
20945,06/05/2014,11.899719,2.204356,7.841256,0.91069
20946,07/05/2014,12.20918,1.969935,6.452502,0.893692
20947,08/05/2014,12.401627,1.699458,4.663098,0.913366
20948,09/05/2014,12.243614,1.479935,2.890033,0.935588
20949,10/05/2014,12.057431,1.258179,1.505131,0.981267
20950,11/05/2014,11.85729,1.180969,1.536955,1.108129
20951,12/05/2014,11.80057,1.235204,1.710106,1.24736
20952,13/05/2014,11.841084,1.306371,1.674396,1.426768
20953,14/05/2014,11.901856,1.401927,1.739106,1.649928
20954,15/05/2014,11.990842,1.501699,1.888288,1.802755
20955,16/05/2014,12.071636,1.613647,1.875158,2.000783
20956,17/05/2014,12.306416,1.788055,2.789291,2.410263
20957,18/05/2014,12.899368,2.047567,4.373029,2.922211
20958,19/05/2014,14.145845,2.500583,6.677726,3.754937
20959,20/05/2014,16.086212,3.315207,9.3412,4.84454
20960,21/05/2014,18.573858,4.485541,12.133327,5.962272
20961,22/05/2014,21.84968,5.86593,15.62764,7.567554
20962,23/05/2014,27.312178,7.849392,21.299637,11.029863
20963,24/05/2014,32.780327,10.256293,26.117599,14.136959
20964,25/05/2014,38.139362,13.753881,30.294409,17.179981
20965,26/05/2014,41.918564,16.487772,33.441723,19.48897
20966,27/05/2014,45.248699,18.880249,36.228607,21.627003
20967,28/05/2014,48.242828,20.895067,38.887691,23.665051
20968,29/05/2014,50.868793,22.648922,41.335934,25.649067
20969,30/05/2014,53.547848,24.300188,43.771545,27.773153
20970,31/05/2014,56.281288,25.766338,45.798649,30.165218
20971,01/06/2014,58.49778,27.012312,47.557411,32.274914
20972,02/06/2014,60.439102,28.190109,49.253132,34.180668
20973,03/06/2014,62.551682,29.271408,51.204269,36.298828
20974,04/06/2014,64.953621,30.469347,53.44437,38.613491
20975,05/06/2014,67.188911,31.532207,55.65873,40.874077
20976,06/06/2014,70.682503,33.05685,58.497349,43.761005
20977,07/06/2014,74.117294,34.710861,61.470642,46.722042
20978,08/06/2014,76.662529,35.845394,64.308487,49.212532
20979,09/06/2014,79.169022,36.915642,67.271675,51.532646
20980,10/06/2014,81.558563,37.800064,69.914169,53.499714
20981,11/06/2014,83.87381,38.531868,72.884163,55.423149
20982,12/06/2014,86.138535,39.270672,76.847778,57.027843
20983,13/06/2014,87.911072,39.842823,80.259911,58.788185
20984,14/06/2014,89.289314,40.377914,83.011047,60.310551
20985,15/06/2014,90.110313,40.759781,85.582863,61.141811
20986,16/06/2014,90.834068,41.044598,87.803535,61.744522
20987,17/06/2014,91.416908,41.235207,89.515526,62.188732
20988,18/06/2014,91.830795,41.483448,90.575508,62.557606
20989,19/06/2014,92.47364,41.794369,92.292641,63.294102
20990,20/06/2014,93.257607,42.126301,94.521408,64.246048
20991,21/06/2014,93.560341,42.336784,96.288567,64.812187
20992,22/06/2014,93.518837,42.505283,97.660545,65.171104
20993,23/06/2014,93.338661,42.666405,98.872025,65.4758
20994,24/06/2014,93.151154,42.790745,99.721428,65.679901
20995,25/06/2014,93.000702,42.827885,100.016449,65.857773
20996,26/06/2014,92.885101,42.732113,100.19886,66.020859
20997,27/06/2014,92.90583,42.658745,100.231758,66.17778
20998,28/06/2014,92.933594,42.745178,100.913696,66.326584
20999,29/06/2014,92.922035,42.847111,102.29213,66.445488
21000,30/06/2014,92.949806,42.938702,103.601067,66.549355
21001,01/07/2014,93.037735,43.110573,104.625404,66.688957
21002,02/07/2014,93.290047,43.316525,105.56987,66.862206
21003,03/07/2014,93.627449,43.496815,107.002541,67.125664
21004,04/07/2014,94.018524,43.6394,108.625618,67.435211
21005,05/07/2014,94.393044,43.791939,109.715256,67.758186
21006,06/07/2014,95.479874,43.944359,112.645844,68.607918
21007,07/07/2014,98.691475,44.184059,118.467796,70.149925
21008,08/07/2014,102.027168,44.543346,124.78904,70.756172
21009,09/07/2014,104.666138,44.864838,129.483414,70.805511
21010,10/07/2014,106.935539,45.096092,134.150833,70.834312
21011,11/07/2014,108.773224,45.274616,138.388824,70.678535
21012,12/07/2014,110.357826,45.445885,142.29364,70.500214
21013,13/07/2014,111.848946,45.590611,145.891953,70.396553
21014,14/07/2014,113.260246,45.673748,148.850357,70.323853
21015,15/07/2014,114.884285,46.110748,151.552475,70.29364
21016,16/07/2014,116.52282,46.468521,153.944992,70.160721
21017,17/07/2014,117.709343,46.74007,155.055878,69.884682
21018,18/07/2014,118.765472,47.003082,156.00293,69.599121
21019,19/07/2014,119.718544,47.257572,156.767899,69.229073
21020,20/07/2014,120.439613,47.425781,157.699844,68.736954
21021,21/07/2014,121.159828,47.527828,158.660507,68.169357
21022,22/07/2014,121.865776,47.64695,159.691574,67.671532
21023,23/07/2014,122.118187,47.733204,160.38002,67.549492
21024,24/07/2014,122.063881,47.802708,161.077713,67.430428
21025,25/07/2014,122.12056,47.916248,161.982361,67.324669
21026,26/07/2014,122.191505,48.01963,162.509277,67.410156
21027,27/07/2014,122.368721,48.14661,163.114853,67.706314
21028,28/07/2014,122.574341,48.28978,163.217575,68.118935
21029,29/07/2014,122.671249,48.536728,163.350525,68.475899
21030,30/07/2014,122.82679,48.755047,163.177917,68.764992
21031,31/07/2014,122.687683,48.903145,162.913239,68.975716
21032,01/08/2014,122.307289,49.045914,162.71344,68.993507
21033,02/08/2014,121.924881,49.172413,162.379303,68.956825
21034,03/08/2014,121.643791,49.278194,162.586227,68.912819
21035,04/08/2014,121.405296,49.370281,162.871628,68.880035
21036,05/08/2014,121.171776,49.461166,163.092682,68.883301
21037,06/08/2014,120.987457,49.693966,162.908981,68.882759
21038,07/08/2014,121.185989,49.821083,162.586472,68.855759
21039,08/08/2014,121.268654,49.951992,162.384354,68.803757
21040,09/08/2014,121.483116,50.0354,162.598206,68.574432
21041,10/08/2014,121.544556,50.105171,163.310486,68.256317
21042,11/08/2014,121.603638,50.201675,163.656967,67.994164
21043,12/08/2014,121.684006,50.22998,163.554947,67.872849
21044,13/08/2014,121.660362,50.300537,163.167938,67.75457
21045,14/08/2014,121.695831,50.339642,162.474106,67.635391
21046,15/08/2014,121.821083,50.312962,161.690353,67.533089
21047,16/08/2014,122.156181,50.410603,161.196976,67.446571
21048,17/08/2014,122.682945,50.525414,160.995728,67.356819
21049,18/08/2014,122.753754,50.6423,160.523712,67.299911
21050,19/08/2014,122.597969,50.770691,160.146164,67.354195
21051,20/08/2014,123.178703,50.837772,159.935272,67.591522
21052,21/08/2014,123.761818,50.875408,159.468628,67.813919
21053,22/08/2014,123.738205,50.990963,158.777374,67.940277
21054,23/08/2014,123.586922,51.216743,158.448334,67.954567
21055,24/08/2014,123.523232,51.45982,159.007248,67.782173
21056,25/08/2014,123.485634,51.746914,159.235748,67.672287
21057,26/08/2014,123.539711,51.857998,159.190506,67.579109
21058,27/08/2014,123.487991,51.988457,158.861389,67.595863
21059,28/08/2014,123.497383,52.065536,158.283066,67.57003
21060,29/08/2014,123.511467,52.046387,157.294006,67.506683
21061,30/08/2014,123.553841,52.076893,156.895996,67.402168
21062,31/08/2014,123.641296,52.143143,157.300049,67.269493
21063,01/09/2014,123.657845,52.16869,157.763885,67.128441
21064,02/09/2014,123.657845,51.969082,157.69957,66.986847
21065,03/09/2014,123.698036,51.619587,157.529129,66.842178
21066,04/09/2014,123.773621,51.349869,157.509247,66.688705
21067,05/09/2014,123.837456,51.168556,156.731659,66.532555
21068,06/09/2014,123.865791,50.984783,156.220306,66.370819
21069,07/09/2014,123.837456,51.061237,156.957169,66.205498
21070,08/09/2014,124.000496,51.054234,158.291122,66.040489
21071,09/09/2014,124.441826,50.859879,158.366974,65.927628
21072,10/09/2014,124.864456,50.551525,157.624451,65.779099
21073,11/09/2014,125.0131,50.260983,156.613159,65.640976
21074,12/09/2014,125.02491,49.964535,155.496384,65.497101
21075,13/09/2014,125.010765,49.761475,154.750839,65.348145
21076,14/09/2014,124.880859,49.76284,154.268097,65.188721
21077,15/09/2014,124.723091,49.826469,153.358383,65.032173
21078,16/09/2014,124.531662,49.60033,152.187912,64.856941
21079,17/09/2014,124.304771,49.247639,150.873062,64.681366
21080,18/09/2014,124.052475,48.894142,149.449631,64.507896
21081,19/09/2014,123.731094,48.560982,147.933395,64.374146
21082,20/09/2014,123.445595,48.489056,146.201416,64.417358
21083,21/09/2014,123.136185,48.489056,144.559067,64.515396
21084,22/09/2014,122.845734,48.521687,143.044662,64.617287
21085,23/09/2014,122.534172,48.515625,141.459305,64.714981
21086,24/09/2014,122.186752,48.303123,139.766403,64.739494
21087,25/09/2014,121.832924,48.161522,138.739487,64.4562
21088,26/09/2014,121.452538,48.154659,138.867905,64.304558
21089,27/09/2014,121.235527,48.333988,139.975006,65.119392
21090,28/09/2014,121.041832,48.587528,141.695923,67.092278
21091,29/09/2014,120.902374,48.958405,144.088882,68.367195
21092,30/09/2014,120.680428,49.202499,145.492172,68.512573
21093,01/10/2014,120.432739,49.356384,146.160904,68.298744
21094,02/10/2014,120.168015,49.463882,146.849625,68.292992
21095,03/10/2014,119.984009,49.429176,147.790329,68.187347
21096,04/10/2014,119.688599,49.556431,149.194977,67.958443
21097,05/10/2014,119.46376,49.728249,151.100433,67.692429
21098,06/10/2014,119.284775,49.806431,152.93396,67.37883
21099,07/10/2014,119.135231,49.922329,154.352219,66.950706
21100,08/10/2014,118.997604,49.983269,155.559784,66.46698
21101,09/10/2014,118.905678,50.095871,156.178131,66.013786
21102,10/10/2014,118.879059,50.184994,156.391632,65.694061
21103,11/10/2014,118.813766,50.314102,156.705734,65.366058
21104,12/10/2014,118.789574,50.43792,157.402298,65.021248
21105,13/10/2014,118.743607,50.538883,157.581573,64.702888
21106,14/10/2014,118.576668,50.446884,157.089645,64.558449
21107,15/10/2014,118.328148,50.309505,156.04007,64.461227
21108,16/10/2014,118.110512,50.153938,154.065002,64.527237
21109,17/10/2014,117.822861,50.010098,152.12561,64.602211
21110,18/10/2014,117.504044,50.015469,150.576813,64.675247
21111,19/10/2014,117.366188,50.142296,150.292267,64.842415
21112,20/10/2014,117.363747,50.271717,150.626648,65.132317
21113,21/10/2014,117.230705,50.452408,149.863449,65.458038
21114,22/10/2014,117.081047,50.547676,148.902847,65.589882
21115,23/10/2014,116.795952,50.679619,147.871414,65.591225
21116,24/10/2014,116.471855,50.816956,147.705902,65.236313
21117,25/10/2014,116.256882,50.790382,148.640869,64.614998
