,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097
RGI60-08.02153,268118.2,264891.75,260366.66,260104.14,258379.28,255453.16,254702.67,254180.5,252572.88,252811.17,250779.05,248800.9,247006.19,247345.3,246204.31,245035.56,243749.33,243306.98,241888.39,245393.8,241111.62,238988.17,236684.64,235535.81,224359.8,203471.53,170501.5,152828.23,135438.08,96590.18,66631.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56734.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02154,130005.22,128533.75,123445.06,122905.91,120235.18,116152.4,115567.08,115149.47,113790.63,113925.96,111130.414,109333.56,107565.43,108033.74,106600.0,105189.39,102773.89,102568.19,101783.195,128782.14,101685.35,100591.984,99235.2,98525.5,98141.45,96952.6,95133.55,93602.88,92130.97,91079.81,90151.74,39080.703,25053.379,0.0,0.0,0.0,0.0,0.0,33294.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02155,1632273.1,1623654.8,1610897.8,1602781.5,1595185.6,1583559.9,1577538.8,1572650.0,1567716.4,1566278.2,1559955.9,1551442.4,1543220.9,1541748.5,1534849.4,1528628.4,1521367.9,1516659.2,1507790.9,1507850.1,1499457.4,1491041.8,1481537.2,1474915.1,1470627.2,1461919.0,1449881.1,1439631.6,1429582.0,1231490.6,1139837.0,1021669.8,1002101.44,829135.9,777451.1,718378.8,612261.44,581175.9,630653.44,512090.1,509695.44,504879.47,502315.0,441389.3,436571.7,409465.0,287074.97,235676.05,232950.31,231419.38,167656.98,150939.11,150028.89,148037.0,136243.73,109675.36,83795.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02156,321754.88,320927.53,318778.8,318182.44,316633.9,314352.34,313647.8,313102.56,311911.72,311685.22,310194.34,308119.22,306183.7,306063.25,304578.06,303224.44,292340.22,291580.38,275857.0,276173.25,274816.47,255101.48,234526.8,233384.38,232644.33,212012.22,198631.45,79561.37,39366.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02158,536294.75,534277.1,530000.2,527906.94,524613.06,519652.9,517348.03,515852.88,512702.9,510360.75,506631.06,502486.88,498309.47,496739.06,487847.8,485033.88,472408.5,442627.2,439398.06,424176.1,421067.25,417563.53,398276.25,369215.78,310647.28,223453.77,135241.8,116062.37,76729.09,45282.477,10695.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02159,1255585.0,1253432.5,1246814.2,1245227.2,1240532.4,1233478.5,1231009.8,1229420.2,1225712.0,1225326.8,1220910.8,1214533.2,1208610.2,1208343.8,1203931.1,1199635.2,1194980.6,1192639.2,1187512.6,1178530.1,1158570.9,1131503.5,1125613.9,963666.3,853672.6,787179.7,714848.7,643454.6,640747.2,574380.1,572933.5,513041.03,511845.2,448880.66,175725.83,173978.6,114238.8,113383.88,314635.56,112752.43,112740.164,66089.52,66007.39,54856.39,44129.01,37177.566,0.0,0.0,0.0,16282.4375,0.0,0.0,26339.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02160,4722538.5,4711779.0,4695723.5,4686331.5,4670532.0,4649753.0,4636491.0,4628812.0,4612351.5,4606288.0,4592482.5,4574910.0,4557215.0,4548645.5,4535064.5,4520852.0,4507041.0,4494728.5,4478228.5,4472920.5,4456570.5,4435810.5,4410213.5,4391276.0,4380937.0,4359387.5,4329633.5,4304574.0,3908210.0,3891877.8,3878208.2,3322459.8,2812107.2,2176462.5,1599946.6,952785.2,795457.94,792042.9,1089091.4,788127.6,654958.75,651857.44,650597.7,503323.1,500375.3,395044.62,278422.38,276699.6,275179.66,186208.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02646,589000.0,585404.4,564765.94,564043.1,563558.25,556562.4,557512.4,558351.2,553772.2,555192.3,550875.56,545961.6,539473.7,540393.56,535602.56,531779.56,527510.6,527507.44,523504.16,551058.44,523059.25,516968.3,509802.88,505481.25,503448.47,498926.3,468081.53,453218.5,446022.16,425412.9,419653.8,412293.22,396672.0,365269.4,358134.6,232016.25,127596.625,93571.15,91981.49,80573.57,78884.14,69362.664,68007.64,44939.79,42628.3,25615.236,14634.93,6544.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02762,564000.0,563069.9,555363.5,553680.3,552645.94,545875.94,546230.8,546467.4,542085.5,542123.0,537774.94,533525.2,525428.06,524758.75,518425.88,513387.56,507855.6,506414.47,501024.56,603598.25,499418.38,492427.78,469286.66,423930.7,399378.22,384822.1,350893.84,338101.9,256218.14,251923.72,247924.52,214512.11,208205.48,203297.55,183614.73,90658.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02764,717000.0,713231.5,702029.8,699783.56,696920.2,690287.94,690644.7,690774.5,685174.2,684262.6,679086.0,674858.94,668541.4,667837.0,661818.8,656812.56,654181.8,653849.6,650274.8,773766.0,649217.6,645463.5,640012.25,636261.75,634977.56,626884.8,621206.94,615893.0,611951.8,546784.06,424498.06,267912.7,200669.98,108778.96,46532.812,23866.725,23502.863,9637.641,9632.201,9506.031,9454.487,9286.583,3595.4495,3595.4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02765,128000.0,125124.93,116651.266,116282.8,115836.68,111447.98,112009.87,112094.11,110598.63,110930.57,109511.836,107451.586,104211.55,104372.92,103320.266,102294.055,101471.18,101516.42,100402.75,280234.6,100213.4,99058.125,97508.42,96665.73,96484.56,95172.77,16815.682,10185.692,4444.0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02767,272000.0,271263.12,260784.23,258772.56,257870.08,248931.42,249470.4,249945.2,246383.81,246971.86,243378.4,238240.47,232573.81,232873.9,227811.9,223665.23,220986.27,220923.11,218247.77,263992.72,218065.69,213465.4,207323.73,205427.81,204656.27,202612.78,178003.56,152678.36,99757.86,28751.904,1703.2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02768,157759.36,157565.5,153738.78,153224.53,152835.28,149532.4,149873.2,150117.4,148080.42,148546.33,146664.6,144733.42,140805.55,141012.75,138198.31,135941.69,133462.78,133203.78,130799.89,185064.61,130383.06,126964.78,122854.94,118674.84,113197.414,106124.32,77053.81,62613.777,32091.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02769,165000.0,165424.14,162920.34,162739.62,162717.69,160417.4,162014.33,162706.4,159976.89,160447.4,159262.39,158015.86,155282.31,155660.36,153761.9,152275.03,150650.14,150650.11,149116.86,183914.67,149303.84,144631.48,137039.75,135644.19,135115.11,126210.97,104063.65,67313.47,21517.002,7029.3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02770,161000.0,160596.16,158864.33,158664.17,158742.53,157208.92,157636.1,157887.17,156914.39,156873.88,155755.48,154609.11,152858.34,152637.02,151362.44,150190.84,146178.66,146027.19,144916.23,256524.6,139614.05,138752.44,129211.06,117053.12,116995.94,103428.37,73717.195,39807.41,21899.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02773,178000.0,178168.61,173237.56,173038.98,173116.72,168462.5,204879.66,218196.56,167634.9,199694.16,166009.73,162280.06,157453.12,182975.2,154502.06,150441.61,148192.62,149399.98,146079.22,315278.88,146502.22,142810.12,136959.16,135060.66,134313.97,132125.61,124464.086,121132.78,118071.86,114862.73,110550.88,108573.15,99823.12,88898.93,39187.02,23732.86,23227.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02775,3002000.0,2993757.2,2962362.5,2951933.0,2940254.8,2918099.0,2914895.2,2912774.0,2895337.2,2890572.2,2870578.8,2856757.8,2831869.2,2826484.8,2805618.2,2787619.5,2762177.8,2756100.2,2739421.8,2743777.2,2727730.2,2702818.2,2676450.8,2629316.5,2621186.8,2567881.8,2494340.2,2469837.2,2045401.0,1760253.1,1358473.1,1030966.25,973656.1,392410.5,22898.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02776,2353000.0,2338345.2,2308693.5,2296829.2,2292920.8,2276755.5,2275243.0,2274191.2,2262832.8,2260305.2,2249088.5,2238427.0,2218944.8,2214924.5,2198886.2,2185893.0,2171441.5,2165834.5,2151763.8,2155803.5,2142822.0,2124711.5,2099910.2,2085217.4,2077651.5,2062258.4,2034550.4,1628978.6,1410374.8,1397085.1,1118137.8,1013230.3,963593.94,799122.0,791076.1,652276.5,644070.94,636179.7,633516.56,529092.3,525203.25,449768.1,446852.66,395068.56,315475.34,281194.62,277674.8,224056.58,179315.75,157910.19,124615.06,105187.47,104834.766,103828.32,102434.8,101096.27,95487.24,84840.31,84756.05,84790.9,84504.98,84758.91,85026.77,85006.71,84650.875,84677.1,84677.81,84497.09,84615.625,84653.38,84723.42,84546.72,84506.06,84552.27,84475.8,84193.65,83760.65,83854.22,84020.055,83985.07,83983.28,83968.77,83614.47,83630.6,83571.84,83717.44,83870.11,83407.195,83240.47,83371.016,83323.98,83051.87
RGI60-08.02779,3379000.0,3376787.5,3365310.0,3362999.5,3359923.5,3345304.5,3345344.5,3344673.8,3334242.5,3331626.2,3322848.2,3318199.5,3303954.0,3300849.2,3287213.0,3276480.0,3261883.5,3259980.2,3249626.0,3249613.0,3235452.5,3188627.2,3175799.8,3111221.8,2949350.5,2940938.8,2726324.2,2589331.0,2400118.5,1799786.9,1510394.9,1251565.2,959695.75,657588.3,516721.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02780,5091000.0,5092883.5,5079482.0,5076683.0,5075106.5,5064492.5,5064667.5,5065528.0,5057872.5,5058549.0,5050953.0,5041484.0,5028868.0,5028418.0,5019499.0,5010924.5,5003847.5,5002764.0,4993545.5,5041378.0,4989940.0,4980468.5,4967691.5,4959527.0,4956839.5,4945689.0,4927381.0,4910111.0,4897138.5,4831046.0,4819495.5,4805986.0,4797633.5,4711674.0,4506328.5,4377767.5,4234566.0,4075622.5,4071987.2,3940829.8,3774778.0,3614756.8,3437436.0,3358596.5,3217168.5,2864079.5,2631374.2,2363797.0,2188528.5,2185163.2,2179855.5,1885677.2,1882995.8,1878808.9,1691345.4,1042282.1,1039409.7,253610.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02781,1255000.0,1254445.5,1249330.8,1249455.4,1249550.1,1245040.9,1246147.9,1246828.5,1244138.5,1245124.2,1242354.2,1238973.9,1234097.0,1234800.0,1231560.1,1228432.0,1226011.2,1226251.2,1222811.4,1385589.6,1222539.2,1219036.0,1214008.6,1211258.2,1210827.4,1206527.6,1182032.6,1175432.5,1145738.8,1140932.6,1136701.9,1099360.9,1096822.9,1053029.1,1048601.2,999156.94,994444.8,858278.25,857415.94,656563.6,523926.12,320342.88,319960.88,318034.44,239156.69,157476.6,156725.14,82226.51,74774.984,42849.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02784,854000.0,853300.25,848343.06,847936.9,847944.6,843858.6,844957.6,845444.9,843756.56,843546.9,841183.75,839577.6,833959.75,833450.4,828288.4,824580.7,819636.6,820309.7,816826.3,826050.56,813674.0,808826.44,803816.25,799352.8,797129.8,789504.3,773839.5,739830.25,269430.12,135916.52,57834.45,29162.791,29033.98,15021.426,8794.312,8583.542,8335.015,6290.6523,6290.6523,6290.6523,4105.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02785,680000.0,679277.9,674056.2,673448.44,673181.4,668832.8,669596.4,669887.25,667764.25,667413.56,664917.8,663090.56,657135.75,656423.4,651120.75,647247.6,642034.3,636781.25,606082.2,607264.25,582503.5,554792.56,523696.06,488057.38,450335.94,448550.44,405603.16,401420.06,323285.22,251857.44,151229.89,92730.31,62664.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02786,136000.0,135376.23,133486.8,133156.83,132751.83,130509.586,130654.44,130547.63,129069.75,128613.42,127198.58,126464.59,124236.35,123776.5,121546.914,113251.48,111141.17,110932.78,101738.78,101880.38,91136.54,89505.97,79009.086,59808.48,51415.184,50618.01,42650.47,28652.834,12190.035,5234.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02787,1156000.0,1155005.2,1147643.8,1146650.2,1146097.4,1140043.0,1140891.9,1141199.6,1137946.2,1137474.0,1134158.4,1131651.1,1123388.5,1122413.4,1115250.8,1110010.1,1102840.8,1103433.2,1098452.9,1099629.4,1092809.2,1085408.1,1069039.2,1063682.0,1042679.7,1038163.4,1027356.44,992522.5,984895.8,949973.75,943704.75,808124.75,805336.1,633703.56,279637.56,34293.703,14538.874,13903.35,13489.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02791,184000.0,183233.73,181285.34,180782.39,180221.1,177957.08,177918.42,177699.48,176109.53,175486.77,173995.39,173141.27,170866.8,170202.12,167915.05,166109.9,163764.11,163329.86,127447.24,110746.33,57312.656,25765.916,25312.771,13801.899,7441.9883,7328.9556,6108.9673,2902.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02792,86000.0,85029.24,79126.67,78975.25,79035.62,75137.53,83166.164,82641.37,75521.875,75571.12,74365.76,73499.625,69472.72,69487.18,67534.98,66038.47,63685.168,67999.98,61781.406,79322.086,61242.03,60070.926,58857.61,57978.188,57470.53,34887.43,24250.469,14428.749,12415.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02797,561000.0,559941.94,557029.44,556361.7,555880.0,552589.9,552609.7,552190.3,550152.9,549835.8,548270.9,546731.3,543427.6,543324.2,540785.8,538681.06,536073.5,535820.25,533366.75,546038.56,530621.44,527570.3,525697.4,508835.62,507680.28,505538.88,364692.47,312889.06,263235.25,172091.53,170996.44,96874.49,96401.54,66536.43,44009.664,23395.629,22803.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.02798,1928000.0,1927219.5,1920286.2,1919539.0,1919247.9,1913528.0,1914576.0,1915037.6,1912155.1,1911850.6,1908741.2,1906471.8,1898636.9,1897937.5,1891115.6,1886150.2,1879345.0,1880096.2,1875449.6,1876789.2,1870307.4,1863330.6,1852991.2,1843688.5,1829512.6,1825393.5,1796157.0,1700285.0,1624858.1,1619127.8,1527893.4,1157887.1,1028283.5,900707.3,897196.75,776627.25,661331.56,449554.25,263453.75,261589.42,181954.16,112563.84,112124.4,63502.13,20768.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.03276,83000.0,83030.164,82088.77,82732.49,88934.21,81794.9,168240.89,141710.19,90523.7,89170.805,82362.75,82222.76,81133.99,81306.25,80288.87,79621.19,78696.14,90976.47,78555.305,223960.08,78358.414,77499.37,76546.15,75918.414,75670.89,75116.15,66674.0,23691.826,6490.5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.03283,54552.17,59440.504,52855.65,52623.273,51445.582,49889.906,50494.617,52470.082,49730.47,49239.195,47918.98,46750.24,46304.984,47732.688,45503.22,44589.855,43388.547,43562.766,42847.688,42720.246,40953.676,39056.28,37727.996,37778.17,36781.4,35451.91,34242.777,31845.121,30060.992,28797.043,26977.566,26038.934,25497.256,24337.951,22866.805,22559.832,9744.8,8232.659,3321.4546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGI60-08.03309,142000.0,140377.47,130350.06,129820.195,129777.586,126729.0,169743.2,173016.61,126779.96,126702.92,125591.39,124859.17,122075.4,121912.625,119327.93,117447.945,114879.08,142170.81,113466.36,172728.83,111643.97,108505.71,105914.875,104158.84,103175.71,101680.484,98032.99,94692.0,92013.305,67673.55,65811.73,55252.707,54530.473,44393.26,39283.53,25747.324,12795.468,11675.274,10906.247,6718.175,6276.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
